index,sentence_1,sentence_2,calculated_similarity,actual_similarity
4832,This one did that for me.,Why did the lass keep her name a secret?,0.4636993408203125,0.219
4833,#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor.,@ericbolling @GeraldoRivera @realDonaldTrump People who think like Geraldo are dangerous for America.,0.5382558703422546,0.219
4834,Spoke to @HillaryClinton today in NYC. Wow! So smart and impressive!!!,Save an intern.... Keep Bill & Hillary out of the White House.,0.3940252363681793,0.219
4835,A man is scratching his head at a meeting while a person spoke.,A male soccer player kicks the soccer ball with his right foot.,0.41407981514930725,0.219
4836,I am only a young person with a simple plan.,What is your favorite song by Simple Plan?,0.4686620831489563,0.219
4837,Promotion person talking to people waiting in line to get into a club.,A crowd gathers in front of a stand from which a man and two women sell food.,0.5929573178291321,0.219
4838,"an ipod , you wouldn't have buy the cd to listen to a couple of songs",for eample for a couple of month yahoo Music wouldn't load on my pc!,0.5081580281257629,0.219
4839,"A year later , the Mali Federation became the independent nation of Mali .","At the end of both wars , Scotland retained its status as an independent nation .",0.6936936974525452,0.219
4840,"Donald Trump gets the boot from #NBC for calling immigrants rapists and murderers. Hey Donnie, where's your wife from again?","Ez21:15 I have set the point of the sword against all their gates, that their heart may faint, n their ruins be multiplied:",0.5325703620910645,0.219
4841,the sound of a clocks tick over and over,Sound off and Hup countdown.,0.4028168022632599,0.219
4842,It's like the battered wife syndrome.,My wife does this to me.,0.48073580861091614,0.219
4843,People with digital cameras are crowded in a small area.,A man standing in front of multiple piles of soil about shovel with others.,0.419584721326828,0.219
4844,@megynkelly Hahahaha combed through emails!!! Bunch of scumbags!!! #NoHillary2016,LOOKING FORWARD TO #CUBA EXPANDING MAJOR EXPORTS OF PICK UP TRUCKS CONVERTED INTO RAFTS!! SO EXCITING! #tcot,0.0,0.219
4845,@LilaGraceRose defunding PP won't mean fewer abortions. It will mean more dead women.,Well that's a win for women in Texas. Thank you SCOTUS! #texas,0.39677518606185913,0.219
4846,"Sadly, most health insurance plans don't cover abortions, so the price can be quite high....",Before I formed you in the #womb I knew you. #prolifegen #prolifeyouth #God,0.4809718132019043,0.219
4847,"As of 2000 , the population of Adams County was 18,643 .",Adams has won 18 awards out of 56 nominations .,0.1837235540151596,0.219
4848,A brown dog laying on a blue cover.,A person is diving into clear blue water.,0.4562089741230011,0.219
4849,Mr. Welsh isn't qualified to answer that question.,If the answer to Question 1 is in the affirmative:,0.48088496923446655,0.219
4850,A white man and an African American appear to be sitting in front of a scenery with plants and a tree.,An American footballer in red is being tackled by three players in white whilst other red players look on.,0.5994096994400024,0.219
4851,A newborn baby cries in its crib.,A kid sitting on a soccer ball at the park.,0.3605685830116272,0.219
4852,It has it some funny parts which make you smile and laugh.,"You talk about Hunter's family, but what kind of people are they?",0.6719686985015869,0.219
4853,@johnkerry @statedept Nude pic of you and Brian Williams on your desk! MY EYES MY EYES,Trump is a Non-Establishment candidate. I like it! #MakeAmericaGreatAgain,0.4032067060470581,0.219
4854,indicate the method [8] of implementation.,Outside of working hours for next 8 hours,0.11990074813365936,0.219
4855,man and women on motorized scooter together (in focus) driving on bridge with background blurred.,Five young women are gathered together in a room with green and blue chairs.,0.488450825214386,0.219
4856,She just stumbled on the killer so all her previous efforts were for nothing.,Whatever else may happen Mattie may have to survive more than just a bad few days.,0.6022444367408752,0.219
4857,Three boy teenagers and two female teenagers are making excited facial expressions.,Three military males are watching a female wearing a red sports shirt attempt to do a push up.,0.512767493724823,0.219
4858,@Molls30 @HillaryClinton I love it! One of our biggest donors is Saudi Arabia. They support women's rights completely! #GoTeam,It's official. Every single #GOP member is now a candidate for #POTUS. Who needs #leadership when you have a #soapbox?,0.5335969924926758,0.219
4859,All tracks written by Metric .,Written Ukrainian uses the Cyrillic alphabet .,0.2512314021587372,0.219
4860,we're looking for you around town.,Town after town fell to him.,0.2383984923362732,0.219
4861,In the 1590s three of his children were baptized in the Oude Kerk .,He was the organist at the Oude Kerk in Amsterdam for 44 years .,0.697038471698761,0.219
4862,"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists.",@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS?,0.0,0.219
4863,Because Communist Breadlines are not my thing! #NoHillary #WhyImNotVotingForHillary,@readyforHRC Support encourage #HillaryClinton president #UnitedStates world is success of women in world,0.37675315141677856,0.219
4864,i believe in american dreams ...,You are the woman of my dreams,0.5641393661499023,0.219
4865,Repeat it or break up with her.,Break it down to the floor.,0.7006544470787048,0.219
4866,Or will Castle Glower's enemies win the day?,Lilah is super-dooper organized and helps run the castle household or plan an attack on the enemy.,0.4752665162086487,0.219
4867,A man in a dress suit is riding a bike down the paved road.,A man is using a large pole to remove letters from a sign.,0.3831815719604492,0.219
4868,Three men in white Target shirts work on Target booths.,Three elderly men resolve issues on their mechanical fly-plane.,0.4748859107494354,0.219
4869,This category contains articles about albums released by The Beatles .,This category contains template sandbox pages .,0.5217204689979553,0.219
4870,Two men jump off the ground during a sparring competition between opponents.,A woman holding a baby sits on the ground and leans up against a wall.,0.4785275459289551,0.219
4871,Until bad things start happening and old truths are revealed.,"Almost all the characters are pretty good, I already grew fond of them!",0.5884156823158264,0.219
4872,If I had to describe Intrinsical in one word it would definitely be impressive.,I had to read it again in preparation for the second one and I am glad I did.,0.7040804028511047,0.219
4873,To get over to the other side.,hole in the middle of the side,0.538335919380188,0.219
4874,Freak is taken to the hospital .,Vacuum is taken from this point .,0.624530553817749,0.219
4875,@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT,@realDonaldTrump Favorites and retweets keep piling up for Trump! He's killing the other candidates!,0.5503553152084351,0.219
4876,A brown boat is packed with goods and people.,Two old women enjoying at a gathering.,0.33312496542930603,0.219
4877,Sergio Echigo is a Nisei Japanese Brazilian football player and former Japanese football player .,Silvio Sergio Bonaccorsi Barbato was an Italian-Brazilian opera conductor and composer .,0.2758268415927887,0.219
4878,"The first one started to power on July 10 , 2003 .","Albanian Wikipedia is the Albanian language edition of Wikipedia started in October 12 , 2003 .",0.4739120304584503,0.219
4879,"Still, I want to know more specially see Ismae and Duval love progress.",Ismae knows this is her calling.,0.5053052306175232,0.219
4880,I have seen just about every episode of CSI Las Vegas.,The Vacation Channel sometimes offers a deal for Las Vegas.,0.42083975672721863,0.219
4881,"stop asking where to steal music, go buy it!",Stop stalking him and go buy a life on eBay.,0.602466881275177,0.219
4882,people making strawberries drink on a hot day.,A man with a beer closes his eyes to smile.,0.4688936173915863,0.219
4883,"The causes & circumstances of pregnancies vary, but one thing is unwavering: a human with a right to life. #ProLifeYouth","Is #America still ""One Nation Under God"" #violence #racism #samesex #LustWins #populationcontrol #hate #atheism #Secularism",0.3870692253112793,0.219
4884,A gray shaggy dog running,Two old women enjoying at a gathering.,0.24975502490997314,0.219
4885,a cop doesn't need an English.,"His mum's English, his dad's a Spaniard.",0.22456631064414978,0.219
4886,"Sydney Opera House is situated on Bennelong Point in Sydney Harbour , close to the Sydney Harbour Bridge .",The city of Kampen is situated along the river IJssel close to the point where it flows into the IJsselmeer .,0.7697294354438782,0.219
4887,the robber put a knife on my neck.,"Feel her neck, the ridges in her neck.",0.46456435322761536,0.219
4888,This made me respect them more and made me appreciate all the tough decisions they had to make.,"All I have to say is, you really should read this book but read the first book then this book.",0.5274305939674377,0.219
4889,"@mrprolife You would force a woman to risk her health, sanity, and life, to continue a doomed pregnancy. Against her will. No.",They were slaying their own souls when they offered up their sons & when they shed the blood of infants. #Augustine #Psalm106,0.528833270072937,0.219
