text,label
what 2011 movie has ben stiller and eddie murphy climbing a tall structure to steal something,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 movie stars bradley cooper as writer eddie morra who discovers a top secret drug,"O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 political drama starred george clooney and paul giamatti and was directed by george clooney,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,B-Director,I-Director"
what 2011 romantic comedy centers around a husband s life change after his wife asks him for a divorce,"O,B-Year,B-Genre,I-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 romantic comedy featured kristen wiig maya rudolph rose byrne melissa mccarthy and jill clayburgh,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 ron howard comedy centers around a man discovering that his best friend s wife is having an affair,"O,B-Year,B-Director,I-Director,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 sci fi action movie features justin timberlake and amanda seyfried in a future where people stop aging at 25,"O,B-Year,B-Genre,I-Genre,I-Genre,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 sci fi flick starred ryan reynolds blake lively peter sarsgaard mark strong and tim robbins,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 sci fi thriller had the tag line there s a reason we ve never gone back to the moon,"O,B-Year,B-Genre,I-Genre,I-Genre,O,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote"
what 2011 steven spielberg movie features jeremy irvine peter mullan emily watson and david thewlis,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 superhero film involves the god of thunder being striped of his power and exiled to earth,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 thriller based on a fairy tail features a young woman named valerie and her love peter,"O,B-Year,B-Genre,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,B-Plot,I-Plot,I-Plot,O,B-Character_Name,B-Plot,I-Plot,I-Plot,B-Character_Name"
what 2011 thriller centered around character dominic toretto and his crew of street racers planning a massive heist,"O,B-Year,B-Genre,O,O,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 thriller features nicolas cage as a vengeful father chasing after the men who killed his daughter,"O,B-Year,B-Genre,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 thriller finds college student sara the victim of a dangerous and violent obsession,"O,B-Year,B-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 wes craven horror flick finds sidney prescott visited again by the ghostface killer,"O,B-Year,B-Director,I-Director,B-Genre,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2011 will gluck romantic comedy starred mila kunis justin timberlake jenna elfman and patricia clarkson,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2011 woody allen romantic comedy starred owen wilson rachel mcadams kurt fuller and kathy bates,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 action drama centered on a young cia agent tasked with looking after a fugitive,"O,B-Year,B-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 action movie depicted a homicide detective pushed to the brink of his moral and physical limits,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 andrew dominik thriller starred brad pitt ray liotta richard jenkins and james gandolfini,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 ben affleck movie depicts a dramatization of the 1980 operation to free american hostages in iran,"O,B-Year,B-Director,I-Director,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 bradley parker horror film centers around six tourists who hire a tour guide to take them to an abandoned city,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 comedy centered around a high school biology teacher who looks to become a successful mixed martial arts fighter,"O,B-Year,B-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 comedy featured adam sandler as a father and andy samberg as his son,"O,B-Year,B-Genre,O,B-Actor,I-Actor,O,B-Plot,I-Plot,O,B-Actor,I-Actor,O,B-Plot,I-Plot"
what 2012 comedy is about three high school seniors throwing a birthday party to make a name for themselves,"O,B-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 comedy starred ben stiller vince vaughn jonah hill richard ayoade and rosemarie dewitt,"O,B-Year,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 comedy stars paul rudd jennifer anniston about a couple who experiment by living the rural life,"O,B-Year,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 comedy was based on the 1994 novel of the same name by janet evanovich,"O,B-Year,B-Genre,O,O,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2012 film by peter jackson goes back to the original story of bilbo told by j r r tolkien,"O,B-Year,O,O,B-Director,I-Director,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,B-Character_Name,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2012 film reunited director martin mcdonagh with the star of his previous film in bruges colin farrell,"O,B-Year,O,O,O,B-Director,I-Director,O,O,O,O,B-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,B-Actor,I-Actor"
what 2012 film stars liam neeson as a plane crash victim trying to evade a pack of wolves,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 gabriele muccino romantic comedy starred gerard butler jessica biel dennis quaid and catherine zeta jones,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2012 horror film directed by william brent bell was championed by lorenzo di bonaventura,"O,B-Year,B-Genre,O,O,O,B-Director,I-Director,I-Director,O,O,O,O,O,O"
what 2012 horror movie features elisabeth shue as a mother to jennifer lawrence who move to a new town,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,B-Actor,B-Plot,B-Actor,I-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 larry charles comedy features sacha baron cohen anna faris and john c reilly,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2012 martial arts film starring russell crowe was directed by rapper and music producer the rza,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O,B-Director"
what 2012 mcg romantic comedy centers around two top cia operatives who wage an epic battle against each other when they discover they are dating the same woman,"O,B-Year,B-Director,B-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 michael sucsy romantic drama starred rachel mcadams channing tatum sam neill and jessica lange,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 movie based on a popular comic series is about a young man who is given super powers and stars andrew garfield,"O,B-Year,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Actor,I-Actor"
what 2012 movie features jennifer garner and joel edgerton as a childless couple wishing for a baby,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 movie features zac efron as a u s marine who travels to louisiana after serving three tours in iraq,"O,B-Year,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 paul w s anderson sci fi flick starred milla jovovich sienna guillory and michelle rodriguez,"O,B-Year,B-Director,I-Director,I-Director,I-Director,B-Genre,I-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 peter berg sci fi flick starred alexander skarsgard taylor kitsch brooklyn decker and liam neeson,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 quentin tarantino western drama stars leonardo dicaprio jamie foxx christoph waltz and samuel l jackson,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor"
what 2012 robert lorenz drama starred clint eastwood amy adams john goodman and ed lauter,"O,B-Year,B-Director,I-Director,B-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 robert zemeckis drama centered around an airline pilot who saves a flight from crashing,"O,B-Year,B-Director,I-Director,B-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 romantic comedy featured jason segel and emily blunt as a couple trying to tie the knot,"O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 sci fi movie featuring joseph gordon levitt and bruce willis had the tag line face your future fight your past,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O"
what 2012 science fiction movie features assassins whose final well paying hit job are for themselves,"O,B-Year,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 science fiction movie stars joseph gordon levitt and features assassins who kill their time traveling targets with the blunderbuss,"O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 superhero film starred anne hathaway as cat woman and tom hardy as bane,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,B-Character_Name,I-Character_Name,O,B-Actor,I-Actor,O,B-Character_Name"
what 2012 thriller depicts a police force in a midwestern town searching for a killer santa claus,"O,B-Year,B-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 thriller finds a police psychologist trying to talk down an ex con from jumping off a manhattan hotel while a diamond heist is being committed,"O,B-Year,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 thriller finds retired cia operative bryan mills played by liam neeson and his wife played by famke janssen taken hostage,"O,B-Year,B-Genre,O,B-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,O,O,B-Actor,I-Actor,O,O,O,O,O,B-Actor,I-Actor,B-Plot,I-Plot"
what 2012 tim story directed romantic comedy features four friends who turn the tables on their women,"O,B-Year,B-Director,I-Director,O,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 todd lincoln horror thriller starred ashley greene sebastian stan julianna guilll and tom felton,"O,B-Year,B-Director,I-Director,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,I-Actor,I-Actor,I-Actor,O,B-Actor,I-Actor"
what 2012 tyler perry comedy centered around a wall street investment banker who has been set up as the fall guy in his company s ponzi scheme,"O,B-Year,B-Director,I-Director,B-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 tyler perry movie features thandie newton as a homeless mother working as a cleaning lady,"O,B-Year,B-Director,I-Director,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what academy award winning film is based on the story of oakland a s general manager billy beane,"O,B-Award,I-Award,I-Award,O,O,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what academy award winning movie stars colin firth as a monarch with a serious impediment,"O,B-Award,I-Award,I-Award,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what action adventure movie has been remade multiple times and features clark kent and his alter ego the man of steel,"O,B-Genre,I-Genre,O,O,O,B-Relationship,I-Relationship,I-Relationship,O,O,B-Character_Name,I-Character_Name,O,B-Plot,O,O,B-Plot,I-Plot,I-Plot,I-Plot"
what action film depicts the life of a former getaway driver and the things he must to do to finally be free of his past,"O,B-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what action film directed by tarsem singh starred henry cavill as theseus and freida pinto as phaedra,"O,B-Genre,O,O,O,B-Director,I-Director,O,B-Actor,I-Actor,O,B-Character_Name,O,B-Actor,I-Actor,O,B-Character_Name"
what action movie featuring clint eastwood as a renegade cop harry callahand making his own rules delivering justice through this 44 magnum revolver,"O,B-Genre,O,O,B-Actor,I-Actor,O,O,O,O,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what actor played bane,"O,O,O,B-Character_Name"
what adaptation of the cinderella fairytale starred drew barrymore and angelica huston as her stepmother,"O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O"
what american super hero film features a alien superhuman with a famous and powerful hammer,"O,B-Genre,I-Genre,I-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what animated classic christmas movie features snoopy and a really pathetic beat up looking christmas tree,"O,B-Genre,B-Opinion,B-Genre,O,O,B-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what animated dreamworks movie focuses on one of the minor characters from the shrek series,"O,B-Genre,B-Director,O,O,O,O,O,O,O,O,O,O,O,O"
what animated film features two warring houses of lawn gnomes that takes a fresh spin on a shakespeare classic,"O,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what animated movie has a spell put on the main character,"O,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what animated movie sequel focuses on the adventrues of the son of dancing penguin mumble,"O,B-Genre,O,B-Relationship,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what animated movie tells the story of simba who returns to his homeland to reclaim the crown from his uncle scar,"O,B-Genre,O,O,O,O,O,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name"
what animated pixar film is about a father clownfish tenaciously following the trail of his fish napped son through the ocean outside of sydney australia,"O,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what are the names of the 3 hyenas,"O,O,O,O,O,O,O,O"
what black and white horror movie features the classic monster vampire based on a book by bram stroker,"O,B-Genre,I-Genre,I-Genre,I-Genre,O,O,O,B-Opinion,B-Plot,I-Plot,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what black and white japanese classic epic features a story about 7 warriors facing unimaginable odds,"O,O,O,O,B-Genre,B-Opinion,I-Opinion,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what blockbuster film stars liam nieson in his heart stopping thriller which takes place in a snowy wasteland,"O,B-Opinion,O,O,B-Actor,I-Actor,O,O,B-Opinion,I-Opinion,B-Genre,O,O,O,O,O,O,O"
what boxing centric movie inspired the character tag line of italian stallion and inspired legions of fans to workout to the song eye of the tiger,"O,B-Genre,I-Genre,O,O,O,O,O,O,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,B-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack"
what boxing movie drama tells the story of mickey ward and his narcotic addicted brother dickey,"O,B-Genre,I-Genre,I-Genre,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what cartoon is it where a wild boar and a meerkat raise a lion cub,"O,B-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what charming animated movie stars a timid clownfish who sets out on a journey to bring back his son who has been captured in the great barrier reef and taken to sydney,"O,B-Opinion,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what chick flick did julia louie dreyfus character in seinfeld hate with every fiber of her being,"O,B-Genre,I-Genre,O,B-Actor,I-Actor,I-Actor,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what classic 1941 orson welles film is often considered the greatest movie of all time,"O,B-Opinion,B-Year,B-Director,I-Director,O,O,O,O,O,B-Opinion,I-Opinion,I-Opinion,I-Opinion,I-Opinion"
what classic 90 s trip shows the misadventures of two druggies trying to find adventure in the city of sin,"O,B-Opinion,B-Year,I-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what classic disney fairy tale focus on a beautiful princess in search for her prince charming with the aide of seven friends,"O,O,B-Genre,I-Genre,I-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what classic disney film takes place in africa and includes musical pieces such as hakkuna mattata,"O,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O,O,O,B-Soundtrack,I-Soundtrack"
what classic thriller about an enormous killer shark spawned one of the most popular movie themes of all time,"O,B-Opinion,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,O,B-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack,I-Soundtrack"
what cold war classic told the story of a small california town whose inhabitants are replaced by emotionless invaders from outer space,"O,B-Genre,I-Genre,B-Opinion,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what comedy brings together three friends who all work for terrible people in a triple murder plot,"O,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what comedy classic stars chevy chase attempting to get into the christmas spirit but ultimately fails to,"O,B-Genre,B-Opinion,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what comedy movie does a small boy have to stay by himself after his family goes on vacation and forgets him,"O,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
